instant,dteday,season,month,hour,holiday,a_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,day_category,humidity_category
5858,9/6/2011,Fall,September,13,0,Tuesday,Light Rainsnow,22.14,25.76,88,19.9995,5,24,29,Weekday,High
5859,9/6/2011,Fall,September,14,0,Tuesday,Light Rainsnow,22.14,25.76,88,19.0012,3,21,24,Weekday,High
5860,9/6/2011,Fall,September,15,0,Tuesday,Light Rainsnow,22.14,25.76,94,26.0027,18,71,89,Weekday,High
5861,9/6/2011,Fall,September,16,0,Tuesday,Light Rainsnow,22.14,25.76,94,26.0027,11,95,106,Weekday,High
5862,9/6/2011,Fall,September,17,0,Tuesday,Misty,22.14,25.76,88,26.0027,15,276,291,Weekday,High
5863,9/6/2011,Fall,September,18,0,Tuesday,Misty,22.14,25.76,88,26.0027,22,351,373,Weekday,High
5864,9/6/2011,Fall,September,19,0,Tuesday,Misty,22.14,25.76,88,27.9993,12,269,281,Weekday,High
5865,9/6/2011,Fall,September,20,0,Tuesday,Light Rainsnow,22.14,25.76,88,19.9995,13,150,163,Weekday,High
5866,9/6/2011,Fall,September,21,0,Tuesday,Light Rainsnow,22.14,25.76,88,19.0012,12,109,121,Weekday,High
5867,9/6/2011,Fall,September,22,0,Tuesday,Misty,22.14,25.76,94,22.0028,5,79,84,Weekday,High
5868,9/6/2011,Fall,September,23,0,Tuesday,Light Rainsnow,22.14,25.76,94,16.9979,2,56,58,Weekday,High
5869,9/7/2011,Fall,September,0,0,Wednesday,Misty,22.14,25.76,94,15.0013,1,12,13,Weekday,High
5870,9/7/2011,Fall,September,1,0,Wednesday,Light Rainsnow,22.14,25.76,94,16.9979,2,3,5,Weekday,High
5871,9/7/2011,Fall,September,2,0,Wednesday,Misty,22.14,25.76,94,15.0013,2,4,6,Weekday,High
5872,9/7/2011,Fall,September,3,0,Wednesday,Light Rainsnow,22.96,26.515,94,8.9981,1,1,2,Weekday,High
5873,9/7/2011,Fall,September,4,0,Wednesday,Light Rainsnow,22.96,26.515,94,11.0014,0,4,4,Weekday,High
5874,9/7/2011,Fall,September,5,0,Wednesday,Misty,22.96,26.515,100,8.9981,1,15,16,Weekday,High
5875,9/7/2011,Fall,September,6,0,Wednesday,Light Rainsnow,24.6,27.275,88,7.0015,1,74,75,Weekday,High
5876,9/7/2011,Fall,September,7,0,Wednesday,Light Rainsnow,24.6,27.275,88,6.0032,3,83,86,Weekday,High
5877,9/7/2011,Fall,September,8,0,Wednesday,Light Rainsnow,25.42,27.275,94,6.0032,9,319,328,Weekday,High
5878,9/7/2011,Fall,September,9,0,Wednesday,Light Rainsnow,24.6,27.275,88,8.9981,14,176,190,Weekday,High
5879,9/7/2011,Fall,September,10,0,Wednesday,Light Rainsnow,24.6,27.275,88,8.9981,3,63,66,Weekday,High
5880,9/7/2011,Fall,September,11,0,Wednesday,Light Rainsnow,24.6,25.76,94,0,1,9,10,Weekday,High
5881,9/7/2011,Fall,September,12,0,Wednesday,Light Rainsnow,22.96,26.515,94,0,1,21,22,Weekday,High
5882,9/7/2011,Fall,September,13,0,Wednesday,Light Rainsnow,24.6,27.275,88,0,2,9,11,Weekday,High
5883,9/7/2011,Fall,September,14,0,Wednesday,Light Rainsnow,24.6,25.76,93,0,1,24,25,Weekday,High
5884,9/7/2011,Fall,September,15,0,Wednesday,Light Rainsnow,25.42,27.275,94,7.0015,3,55,58,Weekday,High
5885,9/7/2011,Fall,September,16,0,Wednesday,Clear,26.24,28.79,89,0,7,137,144,Weekday,High
5886,9/7/2011,Fall,September,17,0,Wednesday,Light Rainsnow,26.24,28.79,89,0,21,264,285,Weekday,High
5887,9/7/2011,Fall,September,18,0,Wednesday,Light Rainsnow,26.24,28.79,89,0,18,219,237,Weekday,High
5888,9/7/2011,Fall,September,19,0,Wednesday,Misty,26.24,28.79,89,0,14,212,226,Weekday,High
5889,9/7/2011,Fall,September,20,0,Wednesday,Light Rainsnow,26.24,28.79,89,6.0032,3,93,96,Weekday,High
5890,9/7/2011,Fall,September,21,0,Wednesday,Light Rainsnow,26.24,28.79,89,6.0032,4,34,38,Weekday,High
5891,9/7/2011,Fall,September,22,0,Wednesday,Light Rainsnow,25.42,27.275,94,11.0014,3,26,29,Weekday,High
5892,9/7/2011,Fall,September,23,0,Wednesday,Light Rainsnow,25.42,27.275,94,12.998,3,21,24,Weekday,High
5893,9/8/2011,Fall,September,0,0,Thursday,Light Rainsnow,24.6,25,100,12.998,3,11,14,Weekday,High
5894,9/8/2011,Fall,September,1,0,Thursday,Light Rainsnow,25.42,27.275,94,7.0015,0,4,4,Weekday,High
5895,9/8/2011,Fall,September,3,0,Thursday,Light Rainsnow,25.42,27.275,94,0,0,2,2,Weekday,High
5896,9/8/2011,Fall,September,4,0,Thursday,Misty,25.42,27.275,94,6.0032,0,3,3,Weekday,High
5897,9/8/2011,Fall,September,5,0,Thursday,Light Rainsnow,25.42,27.275,94,6.0032,1,13,14,Weekday,High
5898,9/8/2011,Fall,September,6,0,Thursday,Light Rainsnow,25.42,27.275,94,11.0014,1,55,56,Weekday,High
5899,9/8/2011,Fall,September,7,0,Thursday,Light Rainsnow,25.42,27.275,94,7.0015,7,172,179,Weekday,High
5900,9/8/2011,Fall,September,8,0,Thursday,Light Rainsnow,25.42,27.275,94,8.9981,7,188,195,Weekday,High
5901,9/8/2011,Fall,September,9,0,Thursday,Misty,25.42,25.76,100,16.9979,4,65,69,Weekday,High
5902,9/8/2011,Fall,September,10,0,Thursday,Misty,26.24,28.03,94,7.0015,8,57,65,Weekday,High
5903,9/8/2011,Fall,September,11,0,Thursday,Misty,26.24,28.03,94,15.0013,16,82,98,Weekday,High
5904,9/8/2011,Fall,September,12,0,Thursday,Misty,27.06,29.545,94,15.0013,17,85,102,Weekday,High
5905,9/8/2011,Fall,September,13,0,Thursday,Misty,27.88,31.82,83,26.0027,14,112,126,Weekday,High
5906,9/8/2011,Fall,September,14,0,Thursday,Misty,28.7,33.335,79,23.9994,15,105,120,Weekday,High
5907,9/8/2011,Fall,September,15,0,Thursday,Light Rainsnow,27.06,29.545,89,19.9995,24,115,139,Weekday,High
5908,9/8/2011,Fall,September,16,0,Thursday,Light Rainsnow,26.24,28.03,94,19.0012,5,151,156,Weekday,High
5909,9/8/2011,Fall,September,17,0,Thursday,Light Rainsnow,26.24,28.03,94,19.0012,11,102,113,Weekday,High
5910,9/8/2011,Fall,September,18,0,Thursday,Light Rainsnow,26.24,28.03,94,23.9994,2,66,68,Weekday,High
5911,9/8/2011,Fall,September,19,0,Thursday,Light Rainsnow,25.42,25.76,100,22.0028,1,51,52,Weekday,High
5912,9/8/2011,Fall,September,20,0,Thursday,Misty,25.42,27.275,94,11.0014,6,83,89,Weekday,High
5913,9/8/2011,Fall,September,21,0,Thursday,Light Rainsnow,26.24,28.03,94,7.0015,6,76,82,Weekday,High
5914,9/8/2011,Fall,September,22,0,Thursday,Light Rainsnow,25.42,25.76,100,6.0032,5,65,70,Weekday,High
5915,9/8/2011,Fall,September,23,0,Thursday,Light Rainsnow,25.42,25.76,100,6.0032,0,26,26,Weekday,High
5916,9/9/2011,Fall,September,0,0,Friday,Light Rainsnow,26.24,28.03,94,12.998,1,15,16,Weekday,High
5917,9/9/2011,Fall,September,1,0,Friday,Misty,25.42,25.76,100,11.0014,0,8,8,Weekday,High
5918,9/9/2011,Fall,September,2,0,Friday,Misty,25.42,25.76,100,16.9979,1,7,8,Weekday,High
5919,9/9/2011,Fall,September,3,0,Friday,Misty,25.42,27.275,94,16.9979,1,1,2,Weekday,High
5920,9/9/2011,Fall,September,4,0,Friday,Light Rainsnow,25.42,27.275,94,11.0014,0,3,3,Weekday,High
5921,9/9/2011,Fall,September,5,0,Friday,Misty,25.42,27.275,94,8.9981,0,14,14,Weekday,High
5922,9/9/2011,Fall,September,6,0,Friday,Misty,25.42,25.76,100,8.9981,3,54,57,Weekday,High
5923,9/9/2011,Fall,September,7,0,Friday,Light Rainsnow,25.42,25.76,100,16.9979,4,104,108,Weekday,High
5924,9/9/2011,Fall,September,8,0,Friday,Light Rainsnow,25.42,27.275,94,11.0014,12,276,288,Weekday,High
5925,9/9/2011,Fall,September,9,0,Friday,Light Rainsnow,25.42,27.275,94,11.0014,5,131,136,Weekday,High
5926,9/9/2011,Fall,September,10,0,Friday,Misty,25.42,25.76,100,0,2,27,29,Weekday,High
5927,9/9/2011,Fall,September,11,0,Friday,Misty,25.42,27.275,94,0,6,66,72,Weekday,High
5928,9/9/2011,Fall,September,12,0,Friday,Clear,26.24,28.03,94,0,4,71,75,Weekday,High
5929,9/9/2011,Fall,September,13,0,Friday,Clear,28.7,33.335,79,6.0032,14,108,122,Weekday,High
5930,9/9/2011,Fall,September,14,0,Friday,Clear,29.52,34.85,74,6.0032,29,119,148,Weekday,High
5931,9/9/2011,Fall,September,15,0,Friday,Clear,30.34,34.85,66,0,27,161,188,Weekday,Medium
5932,9/9/2011,Fall,September,16,0,Friday,Clear,30.34,34.85,66,8.9981,41,244,285,Weekday,Medium
5933,9/9/2011,Fall,September,17,0,Friday,Clear,28.7,33.335,79,16.9979,54,451,505,Weekday,High
5934,9/9/2011,Fall,September,18,0,Friday,Clear,28.7,33.335,79,12.998,33,377,410,Weekday,High
5935,9/9/2011,Fall,September,19,0,Friday,Clear,27.06,29.545,89,11.0014,33,316,349,Weekday,High
5936,9/9/2011,Fall,September,20,0,Friday,Clear,26.24,28.03,94,6.0032,30,180,210,Weekday,High
5937,9/9/2011,Fall,September,21,0,Friday,Clear,27.06,29.545,89,0,49,154,203,Weekday,High
5938,9/9/2011,Fall,September,22,0,Friday,Clear,25.42,27.275,94,0,33,127,160,Weekday,High
5939,9/9/2011,Fall,September,23,0,Friday,Clear,25.42,27.275,94,6.0032,35,113,148,Weekday,High
5940,9/10/2011,Fall,September,0,0,Saturday,Clear,25.42,27.275,94,0,32,84,116,Weekend,High
5941,9/10/2011,Fall,September,1,0,Saturday,Misty,25.42,27.275,94,0,16,67,83,Weekend,High
5942,9/10/2011,Fall,September,2,0,Saturday,Misty,24.6,25,97,7.0015,18,46,64,Weekend,High
5943,9/10/2011,Fall,September,3,0,Saturday,Clear,23.78,27.275,100,8.9981,8,29,37,Weekend,High
5944,9/10/2011,Fall,September,4,0,Saturday,Clear,23.78,27.275,94,6.0032,3,4,7,Weekend,High
5945,9/10/2011,Fall,September,5,0,Saturday,Clear,23.78,27.275,94,8.9981,2,6,8,Weekend,High
5946,9/10/2011,Fall,September,6,0,Saturday,Clear,23.78,27.275,94,11.0014,0,6,6,Weekend,High
5947,9/10/2011,Fall,September,7,0,Saturday,Clear,24.6,27.275,88,8.9981,9,43,52,Weekend,High
5948,9/10/2011,Fall,September,8,0,Saturday,Clear,25.42,28.79,83,11.0014,16,103,119,Weekend,High
5949,9/10/2011,Fall,September,9,0,Saturday,Clear,26.24,29.545,78,19.9995,39,168,207,Weekend,High
5950,9/10/2011,Fall,September,10,0,Saturday,Clear,28.7,32.575,65,16.9979,85,233,318,Weekend,Medium
5951,9/10/2011,Fall,September,11,0,Saturday,Clear,29.52,34.09,62,16.9979,108,252,360,Weekend,Medium
5952,9/10/2011,Fall,September,12,0,Saturday,Clear,29.52,34.09,62,15.0013,144,260,404,Weekend,Medium
5953,9/10/2011,Fall,September,13,0,Saturday,Clear,30.34,34.09,55,19.0012,131,239,370,Weekend,Medium
5954,9/10/2011,Fall,September,14,0,Saturday,Clear,30.34,34.09,55,19.0012,129,230,359,Weekend,Medium
5955,9/10/2011,Fall,September,15,0,Saturday,Clear,30.34,34.09,55,15.0013,217,263,480,Weekend,Medium
5956,9/10/2011,Fall,September,16,0,Saturday,Clear,30.34,34.09,55,12.998,170,261,431,Weekend,Medium
5957,9/10/2011,Fall,September,17,0,Saturday,Clear,30.34,34.09,55,15.0013,185,275,460,Weekend,Medium
5958,9/10/2011,Fall,September,18,0,Saturday,Clear,29.52,33.335,58,12.998,119,241,360,Weekend,Medium
5959,9/10/2011,Fall,September,19,0,Saturday,Clear,28.7,32.575,58,8.9981,101,214,315,Weekend,Medium
5960,9/10/2011,Fall,September,20,0,Saturday,Clear,27.06,31.06,69,7.0015,78,167,245,Weekend,Medium
5961,9/10/2011,Fall,September,21,0,Saturday,Clear,26.24,29.545,78,6.0032,59,171,230,Weekend,High
5962,9/10/2011,Fall,September,22,0,Saturday,Clear,26.24,29.545,78,0,49,126,175,Weekend,High
5963,9/10/2011,Fall,September,23,0,Saturday,Misty,25.42,28.03,88,0,32,107,139,Weekend,High
5964,9/11/2011,Fall,September,0,0,Sunday,Clear,25.42,28.03,88,0,29,79,108,Weekend,High
5965,9/11/2011,Fall,September,1,0,Sunday,Misty,25.42,28.03,88,0,22,66,88,Weekend,High
5966,9/11/2011,Fall,September,2,0,Sunday,Misty,25.42,29.545,78,12.998,16,60,76,Weekend,High
5967,9/11/2011,Fall,September,3,0,Sunday,Misty,25.42,29.545,78,6.0032,15,30,45,Weekend,High
5968,9/11/2011,Fall,September,4,0,Sunday,Clear,24.6,28.03,83,8.9981,3,6,9,Weekend,High
5969,9/11/2011,Fall,September,5,0,Sunday,Clear,24.6,28.03,83,8.9981,15,24,39,Weekend,High
5970,9/11/2011,Fall,September,6,0,Sunday,Clear,23.78,27.275,88,7.0015,4,16,20,Weekend,High
5971,9/11/2011,Fall,September,7,0,Sunday,Clear,24.6,27.275,88,0,9,28,37,Weekend,High
5972,9/11/2011,Fall,September,8,0,Sunday,Clear,26.24,29.545,78,0,25,69,94,Weekend,High
5973,9/11/2011,Fall,September,9,0,Sunday,Clear,27.06,31.06,74,0,59,168,227,Weekend,High
5974,9/11/2011,Fall,September,10,0,Sunday,Clear,28.7,32.575,65,0,120,214,334,Weekend,Medium
5975,9/11/2011,Fall,September,11,0,Sunday,Clear,28.7,32.575,65,0,144,258,402,Weekend,Medium
5976,9/11/2011,Fall,September,12,0,Sunday,Clear,28.7,32.575,65,0,113,298,411,Weekend,Medium
5977,9/11/2011,Fall,September,13,0,Sunday,Clear,30.34,34.09,58,7.0015,119,231,350,Weekend,Medium
5978,9/11/2011,Fall,September,14,0,Sunday,Clear,29.52,33.335,58,19.0012,120,222,342,Weekend,Medium
5979,9/11/2011,Fall,September,15,0,Sunday,Clear,30.34,33.335,51,19.9995,134,270,404,Weekend,Medium
5980,9/11/2011,Fall,September,16,0,Sunday,Clear,29.52,33.335,51,19.9995,180,303,483,Weekend,Medium
5981,9/11/2011,Fall,September,17,0,Sunday,Clear,29.52,33.335,51,8.9981,152,228,380,Weekend,Medium
5982,9/11/2011,Fall,September,18,0,Sunday,Clear,27.88,31.82,65,19.9995,110,229,339,Weekend,Medium
5983,9/11/2011,Fall,September,19,0,Sunday,Clear,26.24,30.305,69,7.0015,101,232,333,Weekend,Medium
5984,9/11/2011,Fall,September,20,0,Sunday,Clear,25.42,29.545,73,7.0015,65,161,226,Weekend,High
5985,9/11/2011,Fall,September,21,0,Sunday,Clear,26.24,30.305,69,0,45,114,159,Weekend,Medium
5986,9/11/2011,Fall,September,22,0,Sunday,Clear,25.42,30.305,69,26.0027,21,74,95,Weekend,Medium
5987,9/11/2011,Fall,September,23,0,Sunday,Light Rainsnow,23.78,27.275,78,6.0032,12,33,45,Weekend,High
5988,9/12/2011,Fall,September,0,0,Monday,Clear,22.96,26.515,88,6.0032,5,11,16,Weekday,High
5989,9/12/2011,Fall,September,1,0,Monday,Clear,22.96,26.515,88,0,1,11,12,Weekday,High
5990,9/12/2011,Fall,September,2,0,Monday,Clear,22.96,26.515,88,0,2,0,2,Weekday,High
5991,9/12/2011,Fall,September,4,0,Monday,Clear,22.14,25.76,94,7.0015,0,4,4,Weekday,High
5992,9/12/2011,Fall,September,5,0,Monday,Clear,22.96,26.515,83,0,1,23,24,Weekday,High
5993,9/12/2011,Fall,September,6,0,Monday,Clear,22.96,26.515,83,0,1,108,109,Weekday,High
5994,9/12/2011,Fall,September,7,0,Monday,Clear,23.78,27.275,83,0,12,300,312,Weekday,High
5995,9/12/2011,Fall,September,8,0,Monday,Clear,24.6,28.79,78,6.0032,26,382,408,Weekday,High
5996,9/12/2011,Fall,September,9,0,Monday,Clear,26.24,30.305,69,0,21,155,176,Weekday,Medium
5997,9/12/2011,Fall,September,10,0,Monday,Clear,27.88,31.82,62,11.0014,40,89,129,Weekday,Medium
5998,9/12/2011,Fall,September,11,0,Monday,Clear,28.7,32.575,58,12.998,34,131,165,Weekday,Medium
5999,9/12/2011,Fall,September,12,0,Monday,Clear,29.52,33.335,51,12.998,37,147,184,Weekday,Medium
6000,9/12/2011,Fall,September,13,0,Monday,Clear,29.52,33.335,54,7.0015,43,120,163,Weekday,Medium
6001,9/12/2011,Fall,September,14,0,Monday,Clear,30.34,33.335,51,11.0014,60,129,189,Weekday,Medium
6002,9/12/2011,Fall,September,15,0,Monday,Clear,30.34,33.335,48,6.0032,60,152,212,Weekday,Medium
6003,9/12/2011,Fall,September,16,0,Monday,Clear,29.52,33.335,48,0,60,238,298,Weekday,Medium
6004,9/12/2011,Fall,September,17,0,Monday,Clear,29.52,33.335,51,11.0014,75,515,590,Weekday,Medium
6005,9/12/2011,Fall,September,18,0,Monday,Clear,28.7,32.575,54,12.998,56,515,571,Weekday,Medium
6006,9/12/2011,Fall,September,19,0,Monday,Clear,27.88,31.82,57,8.9981,63,373,436,Weekday,Medium
6007,9/12/2011,Fall,September,20,0,Monday,Clear,27.06,31.06,65,0,41,258,299,Weekday,Medium
6008,9/12/2011,Fall,September,21,0,Monday,Clear,26.24,30.305,73,6.0032,29,166,195,Weekday,High
6009,9/12/2011,Fall,September,22,0,Monday,Clear,25.42,28.79,83,11.0014,16,134,150,Weekday,High
6010,9/12/2011,Fall,September,23,0,Monday,Clear,25.42,28.79,83,7.0015,7,62,69,Weekday,High
6011,9/13/2011,Fall,September,0,0,Tuesday,Clear,24.6,27.275,88,7.0015,7,19,26,Weekday,High
6012,9/13/2011,Fall,September,1,0,Tuesday,Clear,23.78,27.275,83,7.0015,4,6,10,Weekday,High
6013,9/13/2011,Fall,September,2,0,Tuesday,Clear,24.6,28.79,78,0,2,0,2,Weekday,High
6014,9/13/2011,Fall,September,3,0,Tuesday,Clear,23.78,27.275,83,0,2,2,4,Weekday,High
6015,9/13/2011,Fall,September,4,0,Tuesday,Clear,22.96,26.515,88,0,2,6,8,Weekday,High
6016,9/13/2011,Fall,September,5,0,Tuesday,Clear,22.96,26.515,88,0,1,19,20,Weekday,High
6017,9/13/2011,Fall,September,6,0,Tuesday,Clear,22.96,26.515,88,7.0015,6,116,122,Weekday,High
6018,9/13/2011,Fall,September,7,0,Tuesday,Clear,23.78,27.275,83,6.0032,14,348,362,Weekday,High
6019,9/13/2011,Fall,September,8,0,Tuesday,Clear,24.6,28.03,81,7.0015,26,399,425,Weekday,High
6020,9/13/2011,Fall,September,9,0,Tuesday,Clear,26.24,30.305,69,6.0032,35,179,214,Weekday,Medium
6021,9/13/2011,Fall,September,10,0,Tuesday,Clear,27.88,31.82,69,8.9981,42,93,135,Weekday,Medium
6022,9/13/2011,Fall,September,11,0,Tuesday,Clear,28.7,32.575,61,11.0014,33,120,153,Weekday,Medium
6023,9/13/2011,Fall,September,12,0,Tuesday,Clear,29.52,33.335,58,15.0013,43,144,187,Weekday,Medium
6024,9/13/2011,Fall,September,13,0,Tuesday,Clear,30.34,33.335,51,19.0012,48,136,184,Weekday,Medium
6025,9/13/2011,Fall,September,14,0,Tuesday,Clear,30.34,33.335,51,22.0028,51,139,190,Weekday,Medium
6026,9/13/2011,Fall,September,15,0,Tuesday,Clear,30.34,33.335,51,19.9995,35,145,180,Weekday,Medium
6027,9/13/2011,Fall,September,16,0,Tuesday,Clear,30.34,33.335,51,15.0013,41,251,292,Weekday,Medium
6028,9/13/2011,Fall,September,17,0,Tuesday,Clear,30.34,33.335,51,15.0013,72,507,579,Weekday,Medium
6029,9/13/2011,Fall,September,18,0,Tuesday,Clear,28.7,32.575,61,11.0014,67,472,539,Weekday,Medium
6030,9/13/2011,Fall,September,19,0,Tuesday,Clear,27.88,31.82,69,11.0014,55,341,396,Weekday,Medium
6031,9/13/2011,Fall,September,20,0,Tuesday,Clear,27.06,31.06,74,12.998,31,241,272,Weekday,High
6032,9/13/2011,Fall,September,21,0,Tuesday,Clear,26.24,29.545,78,11.0014,45,200,245,Weekday,High
6033,9/13/2011,Fall,September,22,0,Tuesday,Clear,26.24,29.545,78,8.9981,24,120,144,Weekday,High
6034,9/13/2011,Fall,September,23,0,Tuesday,Clear,26.24,29.545,78,7.0015,15,59,74,Weekday,High
6035,9/14/2011,Fall,September,0,0,Wednesday,Clear,25.42,29.545,78,6.0032,5,28,33,Weekday,High
6036,9/14/2011,Fall,September,1,0,Wednesday,Clear,25.42,29.545,78,6.0032,1,7,8,Weekday,High
6037,9/14/2011,Fall,September,2,0,Wednesday,Clear,24.6,28.03,83,0,1,4,5,Weekday,High
6038,9/14/2011,Fall,September,3,0,Wednesday,Clear,24.6,27.275,88,8.9981,1,7,8,Weekday,High
6039,9/14/2011,Fall,September,4,0,Wednesday,Clear,24.6,28.03,83,6.0032,1,8,9,Weekday,High
6040,9/14/2011,Fall,September,5,0,Wednesday,Clear,23.78,27.275,88,7.0015,1,30,31,Weekday,High
6041,9/14/2011,Fall,September,6,0,Wednesday,Clear,23.78,27.275,88,7.0015,7,138,145,Weekday,High
6042,9/14/2011,Fall,September,7,0,Wednesday,Clear,24.6,28.03,83,7.0015,20,350,370,Weekday,High
6043,9/14/2011,Fall,September,8,0,Wednesday,Clear,25.42,28.79,83,11.0014,33,396,429,Weekday,High
6044,9/14/2011,Fall,September,9,0,Wednesday,Clear,26.24,29.545,78,11.0014,19,183,202,Weekday,High
6045,9/14/2011,Fall,September,10,0,Wednesday,Clear,28.7,32.575,70,8.9981,27,115,142,Weekday,Medium
6046,9/14/2011,Fall,September,11,0,Wednesday,Clear,29.52,34.09,66,11.0014,43,121,164,Weekday,Medium
6047,9/14/2011,Fall,September,12,0,Wednesday,Clear,30.34,34.09,58,15.0013,56,156,212,Weekday,Medium
6048,9/14/2011,Fall,September,13,0,Wednesday,Clear,31.16,34.85,55,16.9979,39,139,178,Weekday,Medium
6049,9/14/2011,Fall,September,14,0,Wednesday,Clear,31.98,35.605,52,15.0013,19,105,124,Weekday,Medium
6050,9/14/2011,Fall,September,15,0,Wednesday,Clear,31.98,35.605,49,16.9979,30,146,176,Weekday,Medium
6051,9/14/2011,Fall,September,16,0,Wednesday,Clear,31.16,34.85,52,19.0012,36,241,277,Weekday,Medium
6052,9/14/2011,Fall,September,17,0,Wednesday,Clear,31.16,34.85,52,19.0012,87,512,599,Weekday,Medium
6053,9/14/2011,Fall,September,18,0,Wednesday,Clear,29.52,34.09,62,11.0014,83,503,586,Weekday,Medium
6054,9/14/2011,Fall,September,19,0,Wednesday,Misty,28.7,32.575,70,7.0015,44,337,381,Weekday,Medium
6055,9/14/2011,Fall,September,20,0,Wednesday,Misty,29.52,33.335,58,27.9993,40,221,261,Weekday,Medium
6056,9/14/2011,Fall,September,21,0,Wednesday,Misty,27.06,31.06,65,15.0013,24,189,213,Weekday,Medium
6057,9/14/2011,Fall,September,22,0,Wednesday,Misty,27.06,31.06,65,8.9981,20,140,160,Weekday,Medium
6058,9/14/2011,Fall,September,23,0,Wednesday,Misty,26.24,30.305,69,7.0015,10,62,72,Weekday,Medium
6059,9/15/2011,Fall,September,0,0,Thursday,Clear,26.24,30.305,69,8.9981,3,34,37,Weekday,Medium
6060,9/15/2011,Fall,September,1,0,Thursday,Clear,26.24,30.305,69,11.0014,0,20,20,Weekday,Medium
6061,9/15/2011,Fall,September,2,0,Thursday,Clear,25.42,29.545,73,7.0015,0,5,5,Weekday,High
6062,9/15/2011,Fall,September,3,0,Thursday,Clear,25.42,29.545,73,6.0032,3,5,8,Weekday,High
6063,9/15/2011,Fall,September,4,0,Thursday,Clear,24.6,28.79,78,7.0015,2,5,7,Weekday,High
6064,9/15/2011,Fall,September,5,0,Thursday,Clear,24.6,28.79,78,0,1,30,31,Weekday,High
6065,9/15/2011,Fall,September,6,0,Thursday,Misty,24.6,28.03,83,16.9979,5,119,124,Weekday,High
6066,9/15/2011,Fall,September,7,0,Thursday,Misty,25.42,29.545,78,12.998,17,321,338,Weekday,High
6067,9/15/2011,Fall,September,8,0,Thursday,Clear,26.24,30.305,73,8.9981,27,364,391,Weekday,High
6068,9/15/2011,Fall,September,9,0,Thursday,Misty,26.24,30.305,73,23.9994,23,186,209,Weekday,High
6069,9/15/2011,Fall,September,10,0,Thursday,Misty,27.06,31.06,69,16.9979,25,96,121,Weekday,Medium
6070,9/15/2011,Fall,September,11,0,Thursday,Misty,27.88,31.82,65,8.9981,39,120,159,Weekday,Medium
6071,9/15/2011,Fall,September,12,0,Thursday,Misty,27.06,31.06,69,19.9995,31,148,179,Weekday,Medium
6072,9/15/2011,Fall,September,13,0,Thursday,Misty,26.24,30.305,65,19.0012,38,151,189,Weekday,Medium
6073,9/15/2011,Fall,September,14,0,Thursday,Misty,26.24,30.305,65,27.9993,36,134,170,Weekday,Medium
6074,9/15/2011,Fall,September,15,0,Thursday,Misty,24.6,29.545,69,27.9993,25,110,135,Weekday,Medium
6075,9/15/2011,Fall,September,16,0,Thursday,Misty,22.14,25.76,77,31.0009,29,193,222,Weekday,High
6076,9/15/2011,Fall,September,17,0,Thursday,Light Rainsnow,19.68,23.485,82,31.0009,31,230,261,Weekday,High
6077,9/15/2011,Fall,September,18,0,Thursday,Light Rainsnow,19.68,23.485,67,40.9973,22,222,244,Weekday,Medium
6078,9/15/2011,Fall,September,19,0,Thursday,Clear,18.86,22.725,67,31.0009,20,212,232,Weekday,Medium
6079,9/15/2011,Fall,September,20,0,Thursday,Clear,18.86,22.725,63,22.0028,25,223,248,Weekday,Medium
6080,9/15/2011,Fall,September,21,0,Thursday,Clear,18.86,22.725,63,22.0028,11,134,145,Weekday,Medium
6081,9/15/2011,Fall,September,22,0,Thursday,Clear,18.04,21.97,67,19.0012,7,108,115,Weekday,Medium
6082,9/15/2011,Fall,September,23,0,Thursday,Clear,18.04,21.97,67,15.0013,8,61,69,Weekday,Medium
6083,9/16/2011,Fall,September,0,0,Friday,Clear,17.22,21.21,71,15.0013,5,43,48,Weekday,High
6084,9/16/2011,Fall,September,1,0,Friday,Clear,17.22,21.21,67,12.998,7,19,26,Weekday,Medium
6085,9/16/2011,Fall,September,2,0,Friday,Clear,16.4,20.455,71,19.0012,3,7,10,Weekday,High
6086,9/16/2011,Fall,September,3,0,Friday,Clear,16.4,20.455,71,16.9979,2,4,6,Weekday,High
6087,9/16/2011,Fall,September,4,0,Friday,Clear,16.4,20.455,71,19.0012,1,3,4,Weekday,High
6088,9/16/2011,Fall,September,5,0,Friday,Clear,15.58,19.695,76,12.998,2,30,32,Weekday,High
